Boar Stud,BoarID.x,Breed.x.x,Boar Status.x,Col_Date.x,Collected.x,Collection Status.x,Distributed.x,Index.x,Included.x,Needed,Actual
MB 7093,2068351,SPG240,WORKING,NA,NO,NA,NO,91.24879768543894,YES,377,NA
MB 7094,2081436,SPG240,WORKING,2024-04-25,YES,US,YES,91.24418590254392,YES,298,1
MB 7093,2068967,SPG240,WORKING,NA,NO,NA,NO,91.20243608729018,YES,377,NA
MB 7092,2087906,SPG240,WORKING,NA,NO,NA,NO,91.18259539036103,YES,366,NA
MB 7093,2084993,SPG240,WORKING,NA,NO,NA,NO,91.14761668945904,YES,377,NA
MBW Cimarron,2059286,SPG240,WORKING,2024-04-23,YES,US,NO,91.13750355912919,YES,158,NA
MB 7094,2064647,SPG240,WORKING,2024-04-25,YES,US,YES,91.08116073081365,YES,298,1
MB 7094,2068611,SPG240,WORKING,2024-04-25,YES,US,YES,91.07296663016879,YES,298,1
MB 7094,2067326,SPG240,WORKING,2024-04-25,YES,US,YES,91.04582638674084,YES,298,1
MBW Cimarron,2059705,SPG240,WORKING,NA,NO,NA,NO,91.04377834156773,YES,158,NA
MB 7082,2068052,SPG240,WORKING,2024-04-28,YES,US,NO,90.95081085120057,YES,77,NA
MB 7093,2089434,SPG240,NONWORKING,NA,NO,NA,NO,90.94530726604566,NO,377,NA
MB 7093,2031353,SPG240,WORKING,NA,NO,NA,NO,90.91214370712716,YES,377,NA
MB 7093,2088474,SPG240,WORKING,NA,NO,NA,NO,90.83336763004937,YES,377,NA
MB 7094,2081038,SPG240,WORKING,2024-04-25,YES,US,YES,90.73126193118362,YES,298,1
MB 7092,2032238,SPG240,WORKING,2024-04-23,YES,US,NO,90.7160561501681,YES,366,NA
MBW Yuma,2054080,SPG240,WORKING,NA,NO,NA,NO,90.64783272142115,YES,79,NA
MB 7093,2068502,SPG240,WORKING,NA,NO,NA,NO,90.63409297703994,YES,377,NA
Skyline Boar Stud,2000265,SPG240,WORKING,2024-04-24,YES,US,NO,90.5830821762348,YES,57,NA
MB 7092,2084586,SPG240,WORKING,NA,NO,NA,NO,90.53741268856236,YES,366,NA
MB 7094,2064381,SPG240,WORKING,NA,NO,NA,NO,90.53234070537539,YES,298,NA
MB 7082,2066269,SPG240,WORKING,2024-04-28,YES,US,NO,90.53168208281286,YES,77,NA
MB 7094,2069546,SPG240,WORKING,2024-04-25,YES,US,YES,90.52500251334823,YES,298,1
Skyline Boar Stud,2000186,SPG240,WORKING,2024-04-24,YES,US,NO,90.4823268609892,YES,57,NA
Skyline Boar Stud,2031900,SPG240,WORKING,2024-04-24,YES,US,NO,90.45310070820243,YES,57,NA
MB 7093,2070603,SPG240,WORKING,NA,NO,NA,NO,90.44816270414121,YES,377,NA
MB 7092,2087721,SPG240,WORKING,2024-04-28,YES,US,YES,90.4381349678038,YES,366,1
MB 7093,2053336,SPG240,WORKING,NA,NO,NA,NO,90.43136955554847,YES,377,NA
MB 7092,2053567,SPG240,WORKING,2024-04-28,YES,US,NO,90.42919483844074,YES,366,NA
MB 7094,2065765,SPG240,WORKING,2024-04-25,YES,US,YES,90.42660766206416,YES,298,1
MB 7094,2081131,SPG240,WORKING,NA,NO,NA,NO,90.41515095443826,YES,298,NA
MB 7093,2057962,SPG240,WORKING,NA,NO,NA,NO,90.37386977301198,YES,377,NA
MB 7094,2064455,SPG240,WORKING,NA,NO,NA,NO,90.31081583113766,YES,298,NA
MB 7092,2050250,SPG240,WORKING,2024-04-28,YES,US,NO,90.20350762721553,YES,366,NA
MB 7092,2071114,SPG240,WORKING,2024-04-28,YES,US,NO,90.14145866345731,YES,366,NA
MB 7094,2067671,SPG240,WORKING,2024-04-25,YES,US,NO,90.1167193916087,YES,298,NA
MB 7092,2084626,SPG240,WORKING,2024-04-24,YES,TR,NO,90.09931097639885,YES,366,0
Skyline Boar Stud,2085257,SPG240,WORKING,2024-04-24,YES,US,NO,90.08619318484477,YES,57,NA
MB 7094,2069288,SPG240,WORKING,2024-04-25,YES,US,YES,90.073437609228,YES,298,1
MB 7093,2018856,SPG240,WORKING,NA,NO,NA,NO,90.02606165962315,YES,377,NA
MB 7094,2064774,SPG240,WORKING,NA,NO,NA,NO,90.01314626619249,YES,298,NA
MB 7093,2070552,SPG240,WORKING,NA,NO,NA,NO,89.94834068096846,YES,377,NA
MB 7093,2010698,SPG240,WORKING,NA,NO,NA,NO,89.89139571967021,YES,377,NA
MB 7094,2081285,SPG240,WORKING,2024-04-25,YES,US,NO,89.89115542679495,YES,298,NA
MB 7082,2058171,SPG240,WORKING,2024-04-25,YES,US,NO,89.82278837144746,YES,77,NA
MB 7093,2048262,SPG240,WORKING,NA,NO,NA,NO,89.81741372251841,YES,377,NA
MBW Cimarron,2059920,SPG240,WORKING,2024-04-23,YES,US,NO,89.77509957452166,YES,158,NA
MB 7082,2066353,SPG240,WORKING,2024-04-28,YES,US,NO,89.77473302233618,YES,77,NA
MB 7094,2059469,SPG240,WORKING,NA,NO,NA,NO,89.68648292408359,YES,298,NA
MB 7093,2088422,SPG240,WORKING,NA,NO,NA,NO,89.6861926706853,YES,377,NA
Skyline Boar Stud,3080F,SPG240,WORKING,2024-04-24,YES,US,NO,89.68079596069937,YES,57,NA
MB 7094,2065489,SPG240,WORKING,2024-04-25,YES,TR,NO,89.67842451467159,YES,298,1
MB 7093,2058938,SPG240,WORKING,NA,NO,NA,NO,89.6165907238354,YES,377,NA
MBW Cimarron,2059625,SPG240,WORKING,2024-04-23,YES,US,NO,89.60560234843709,YES,158,NA
MBW Cimarron,2059623,SPG240,WORKING,2024-04-23,YES,US,NO,89.5620330370864,YES,158,NA
MB 7094,2069776,SPG240,WORKING,NA,NO,NA,NO,89.54299427330233,YES,298,NA
MB 7093,1523H,SPG240,WORKING,NA,NO,NA,NO,89.534205182326275,YES,377,NA
MB 7093,1489G,SPG240,WORKING,NA,NO,NA,NO,89.51253103094406,YES,377,NA
MB 7092,2063267,SPG240,WORKING,2024-04-22,YES,TR,NO,89.45279653395596,YES,366,0
MB 7092,2080574,SPG240,WORKING,2024-04-23,YES,US,NO,89.41176574961908,YES,366,NA
MB 7094,2065678,SPG240,WORKING,NA,NO,NA,NO,89.4111302326355,YES,298,NA
MB 7093,2047C,SPG240,WORKING,NA,NO,NA,NO,89.38182991180406,YES,377,NA
MB 7094,2064209,SPG240,WORKING,2024-04-25,YES,US,YES,89.37291895635536,YES,298,1
MB 7094,2069735,SPG240,WORKING,2024-04-28,YES,US,NO,89.36083737345814,YES,298,NA
MB 7092,2063195,SPG240,WORKING,NA,NO,NA,NO,89.34936145269916,YES,366,NA
MB 7094,2064532,SPG240,WORKING,NA,NO,NA,NO,89.33782610299104,YES,298,NA
MBW Cimarron,2073804,SPG240,WORKING,2024-04-23,YES,US,NO,89.24760482558834,YES,158,NA
MB 7093,2063993,SPG240,WORKING,NA,NO,NA,NO,89.22307643309499,YES,377,NA
MB 7092,2034676,SPG240,WORKING,2024-04-23,YES,US,NO,89.16425451706749,YES,366,NA
MB 7093,2055597,SPG240,WORKING,NA,NO,NA,NO,89.1338658826243,YES,377,NA
MB 7094,2064630,SPG240,WORKING,NA,NO,NA,NO,89.10604743129487,YES,298,NA
MBW Cimarron,2050900,SPG240,NONWORKING,NA,NO,NA,NO,89.10305634206148,NO,158,NA
MB 7093,2084896,SPG240,WORKING,NA,NO,NA,NO,89.09928927162535,YES,377,NA
MB 7093,2058968,SPG240,WORKING,NA,NO,NA,NO,89.08589770634848,YES,377,NA
MB 7092,2071651,SPG240,WORKING,2024-04-23,YES,US,NO,89.0799374017567,YES,366,NA
MB 7093,2056514,SPG240,WORKING,NA,NO,NA,NO,88.986749512088,YES,377,NA
MB 7092,2052867,SPG240,WORKING,2024-04-22,YES,US,NO,88.96044576289947,YES,366,NA
MB 7093,2057931,SPG240,WORKING,NA,NO,NA,NO,88.95918684552741,YES,377,NA
MBW Cimarron,2052514,SPG240,WORKING,2024-04-23,YES,US,NO,88.92779505994363,YES,158,NA
MB 7094,2067524,SPG240,WORKING,NA,NO,NA,NO,88.88794449559059,YES,298,NA
MB 7094,2069630,SPG240,WORKING,2024-04-28,YES,US,NO,88.83613801889064,YES,298,NA
MB 7093,2068370,SPG240,WORKING,NA,NO,NA,NO,88.82609523853289,YES,377,NA
Skyline Boar Stud,2031907,SPG240,NONWORKING,2024-04-26,YES,TR,NO,88.74173148432554,NO,57,NA
MBW Cimarron,2073769,SPG240,NONWORKING,NA,NO,NA,NO,88.71011485462702,NO,158,NA
MB 7093,2048281,SPG240,WORKING,NA,NO,NA,NO,88.7034039541156,YES,377,NA
MB 7094,2064755,SPG240,WORKING,2024-04-25,YES,US,YES,88.69243942024076,YES,298,1
MB 7094,2065262,SPG240,WORKING,2024-04-25,YES,US,NO,88.68094011549904,YES,298,NA
MBW Cimarron,2037104,SPG240,NONWORKING,NA,NO,NA,NO,88.63494956551439,NO,158,NA
MB 7094,2065622,SPG240,WORKING,2024-04-28,YES,US,NO,88.5971133198603,YES,298,NA
Skyline Boar Stud,2949F,SPG240,WORKING,2024-04-24,YES,US,NO,88.50673421936398,YES,57,NA
MB 7094,2080975,SPG240,WORKING,NA,NO,NA,NO,88.46986872975653,YES,298,NA
MB 7093,2010759,SPG240,WORKING,NA,NO,NA,NO,88.44143097250793,YES,377,NA
MB 7094,2065842,SPG240,WORKING,NA,NO,NA,NO,88.44002029586298,YES,298,NA
MB 7092,2068665,SPG240,WORKING,2024-04-22,YES,US,NO,88.43607108025604,YES,366,NA
MB 7094,2067238,SPG240,WORKING,2024-04-28,YES,US,NO,88.43232183796579,YES,298,NA
MB 7093,2057775,SPG240,WORKING,NA,NO,NA,NO,88.4306637569221,YES,377,NA
MB 7093,2025227,SPG240,WORKING,NA,NO,NA,NO,88.41139339086645,YES,377,NA
Skyline Boar Stud,1045H,SPG240,WORKING,2024-04-24,YES,US,NO,88.38014867690363,YES,57,NA
MB 7093,2058936,SPG240,WORKING,NA,NO,NA,NO,88.3100872879445,YES,377,NA
MB 7093,2074740,SPG240,WORKING,NA,NO,NA,NO,88.30237094676164,YES,377,NA
MB 7094,2065162,SPG240,WORKING,2024-04-25,YES,TR,NO,88.28082185085316,YES,298,1
MB 7094,2064217,SPG240,WORKING,NA,NO,NA,NO,88.25281527817495,YES,298,NA
MB 7094,2064711,SPG240,WORKING,NA,NO,NA,NO,88.24181999097968,YES,298,NA
MB 7094,2081336,SPG240,WORKING,NA,NO,NA,NO,88.18104747690438,YES,298,NA
Skyline Boar Stud,2031922,SPG240,WORKING,2024-04-24,YES,US,NO,88.17365388299181,YES,57,NA
Skyline Boar Stud,2000223,SPG240,WORKING,2024-04-24,YES,US,NO,88.15575687250825,YES,57,NA
MB 7092,2087942,SPG240,WORKING,2024-04-22,YES,US,NO,88.1241082706275,YES,366,NA
MB 7092,2067918,SPG240,NONWORKING,2024-04-26,YES,TR,NO,88.05195987335706,NO,366,NA
MB 7094,2065307,SPG240,WORKING,NA,NO,NA,NO,87.98851113249978,YES,298,NA
Skyline Boar Stud,2085174,SPG240,WORKING,2024-04-24,YES,US,NO,87.97853026817401,YES,57,NA
MB 7094,2069646,SPG240,WORKING,NA,NO,NA,NO,87.95870108845924,YES,298,NA
Skyline Boar Stud,2085348,SPG240,WORKING,2024-04-24,YES,US,NO,87.94863952341802,YES,57,NA
Skyline Boar Stud,2021310,SPG240,WORKING,2024-04-22,YES,US,NO,87.92936287636147,YES,57,NA
MBW Cimarron,2069144,SPG240,NONWORKING,NA,NO,NA,NO,87.92362286952806,NO,158,NA
MB 7093,2089093,SPG240,WORKING,NA,NO,NA,NO,87.89669161989197,YES,377,NA
MB 7092,2064954,SPG240,WORKING,2024-04-23,YES,TR,NO,87.88217404496841,YES,366,0
MB 7094,2067069,SPG240,WORKING,2024-04-25,YES,US,NO,87.85557639937095,YES,298,NA
MB 7094,2069333,SPG240,WORKING,NA,NO,NA,NO,87.8461477347576,YES,298,NA
MB 7093,2031167,SPG240,WORKING,NA,NO,NA,NO,87.79990176560419,YES,377,NA
MB 7093,2049192,SPG240,WORKING,NA,NO,NA,NO,87.79977544483219,YES,377,NA
MBW Cimarron,2074282,SPG240,NONWORKING,NA,NO,NA,NO,87.74265519034412,NO,158,NA
MB 7094,2067243,SPG240,WORKING,2024-04-28,YES,US,NO,87.74171175615025,YES,298,NA
MB 7094,2065265,SPG240,WORKING,2024-04-28,YES,US,NO,87.7139317639865,YES,298,NA
MB 7092,2056251,SPG240,WORKING,2024-04-23,YES,US,NO,87.6908959970659,YES,366,NA
MBW Cimarron,2052813,SPG240,NONWORKING,NA,NO,NA,NO,87.63713833709512,NO,158,NA
MB 7094,2069763,SPG240,WORKING,NA,NO,NA,NO,87.61251242441415,YES,298,NA
MB 7093,2040539,SPG240,WORKING,NA,NO,NA,NO,87.54936925432321,YES,377,NA
MB 7092,2063237,SPG240,WORKING,2024-04-23,YES,US,NO,87.51534054642383,YES,366,NA
MB 7094,2081305,SPG240,WORKING,2024-04-26,YES,US,YES,87.46321110557851,YES,298,1
MB 7092,2071188,SPG240,WORKING,2024-04-23,YES,US,NO,87.43240852634463,YES,366,NA
MB 7093,2074643,SPG240,WORKING,NA,NO,NA,NO,87.40970919875446,YES,377,NA
MB 7094,2064437,SPG240,WORKING,NA,NO,NA,NO,87.28867868864346,YES,298,NA
MB 7093,2058986,SPG240,WORKING,NA,NO,NA,NO,87.25673663175539,YES,377,NA
MB 7093,2088443,SPG240,WORKING,NA,NO,NA,NO,87.23069390032823,YES,377,NA
MB 7094,2064834,SPG240,WORKING,NA,NO,NA,NO,87.20891362040776,YES,298,NA
MBW Cimarron,2074255,SPG240,NONWORKING,NA,NO,NA,NO,87.1903596830987,NO,158,NA
MBW Cimarron,2059539,SPG240,NONWORKING,NA,NO,NA,NO,87.14011866704416,NO,158,NA
MB 7092,2010554,SPG240,WORKING,2024-04-23,YES,US,NO,87.13484556461667,YES,366,NA
MBW Cimarron,2073652,SPG240,NONWORKING,NA,NO,NA,NO,87.10690848801553,NO,158,NA
MB 7094,2067242,SPG240,WORKING,NA,NO,NA,NO,87.08494819013248,YES,298,NA
MBW Cimarron,2050818,SPG240,NONWORKING,NA,NO,NA,NO,87.07849822044716,NO,158,NA
MB 7082,2088990,SPG240,WORKING,2024-04-27,YES,US,NO,87.0160932329219,YES,77,NA
MB 7092,2058115,SPG240,WORKING,2024-04-23,YES,US,NO,86.95406610934727,YES,366,NA
MBW Cimarron,2059263,SPG240,NONWORKING,NA,NO,NA,NO,86.89947364063029,NO,158,NA
MB 7093,2010599,SPG240,WORKING,NA,NO,NA,NO,86.89811208805281,YES,377,NA
MB 7093,2088421,SPG240,WORKING,NA,NO,NA,NO,86.8502466480585,YES,377,NA
MBW Cimarron,2058983,SPG240,NONWORKING,NA,NO,NA,NO,86.82459921848282,NO,158,NA
Skyline Boar Stud,2000195,SPG240,WORKING,2024-04-22,YES,US,NO,86.8234544612264,YES,57,NA
MB 7094,2067523,SPG240,WORKING,NA,NO,NA,NO,86.79676591127635,YES,298,NA
MB 7092,2080545,SPG240,WORKING,2024-04-23,YES,US,NO,86.72289049528668,YES,366,NA
MB 7093,2055522,SPG240,WORKING,NA,NO,NA,NO,86.65268525352604,YES,377,NA
MB 7092,2027829,SPG240,WORKING,2024-04-22,YES,US,NO,86.61103266116179,YES,366,NA
MB 7092,2030845,SPG240,WORKING,2024-04-23,YES,TR,NO,86.5275162409366,YES,366,0
MB 7093,2089163,SPG240,WORKING,NA,NO,NA,NO,86.46677526504641,YES,377,NA
MB 7094,2069282,SPG240,WORKING,NA,NO,NA,NO,86.37661002987647,YES,298,NA
MBW Cimarron,2074463,SPG240,NONWORKING,NA,NO,NA,NO,86.36361424320887,NO,158,NA
MB 7092,2063167,SPG240,WORKING,2024-04-23,YES,US,NO,86.35580671515653,YES,366,NA
MB 7093,2089123,SPG240,WORKING,NA,NO,NA,NO,86.34060565389002,YES,377,NA
MB 7094,2064906,SPG240,WORKING,NA,NO,NA,NO,86.31856961685955,YES,298,NA
MB 7092,2053572,SPG240,WORKING,2024-04-22,YES,US,NO,86.31445728460774,YES,366,NA
MB 7092,2080277,SPG240,WORKING,2024-04-22,YES,US,NO,86.29492308695706,YES,366,NA
MB 7094,2067204,SPG240,WORKING,NA,NO,NA,NO,86.28562955522588,YES,298,NA
MB 7092,2063165,SPG240,WORKING,2024-04-23,YES,US,NO,86.26987148633286,YES,366,NA
MB 7092,2057729,SPG240,WORKING,2024-04-23,YES,US,NO,86.26577582442434,YES,366,NA
Skyline Boar Stud,3057F,SPG240,NONWORKING,2024-04-26,YES,TR,NO,86.21850457295399,NO,57,NA
MB 7093,2057996,SPG240,WORKING,NA,NO,NA,NO,86.21653435474923,YES,377,NA
MB 7093,2068362,SPG240,WORKING,NA,NO,NA,NO,86.14635826050815,YES,377,NA
MB 7094,2080801,SPG240,WORKING,NA,NO,NA,NO,86.12105440931288,YES,298,NA
MB 7094,2065613,SPG240,WORKING,NA,NO,NA,NO,86.08163185038985,YES,298,NA
MB 7094,2064167,SPG240,WORKING,NA,NO,NA,NO,85.97920746182486,YES,298,NA
MB 7082,2045808,SPG240,WORKING,2024-04-25,YES,US,NO,85.94471439772786,YES,77,NA
MB 7093,2048949,SPG240,WORKING,NA,NO,NA,NO,85.9436751014586,YES,377,NA
MB 7093,1450026,SPG240,WORKING,NA,NO,NA,NO,85.93071536567794,YES,377,NA
MB 7094,2065288,SPG240,WORKING,2024-04-25,YES,US,NO,85.76609831393156,YES,298,NA
MB 7092,2067974,SPG240,WORKING,2024-04-23,YES,US,NO,85.70769409282309,YES,366,NA
MB 7094,2065468,SPG240,WORKING,NA,NO,NA,NO,85.69715564330413,YES,298,NA
MBW Cimarron,2059442,SPG240,NONWORKING,NA,NO,NA,NO,85.65784992259248,NO,158,NA
MB 7093,2056471,SPG240,WORKING,NA,NO,NA,NO,85.58800789555549,YES,377,NA
MB 7093,2063682,SPG240,WORKING,NA,NO,NA,NO,85.56795027570166,YES,377,NA
MB 7094,2064404,SPG240,WORKING,NA,NO,NA,NO,85.55716025560972,YES,298,NA
MB 7082,2047767,SPG240,WORKING,2024-04-25,YES,US,NO,85.5084928245059,YES,77,NA
MB 7094,2081072,SPG240,WORKING,NA,NO,NA,NO,85.39421234664583,YES,298,NA
MBW Cimarron,2037211,SPG240,NONWORKING,NA,NO,NA,NO,85.39167750218532,NO,158,NA
MB 7094,2065130,SPG240,WORKING,NA,NO,NA,NO,85.33851812293487,YES,298,NA
Skyline Boar Stud,2021073,SPG240,WORKING,2024-04-22,YES,US,NO,85.32086600352565,YES,57,NA
MB 7092,2063197,SPG240,WORKING,2024-04-23,YES,US,NO,85.3190433934109,YES,366,NA
MBW Cimarron,2052918,SPG240,NONWORKING,2024-04-23,YES,TR,NO,85.08103979970134,NO,158,NA
MBW Cimarron,2059667,SPG240,NONWORKING,NA,NO,NA,NO,85.00420306872508,NO,158,NA
MB 7094,2065767,SPG240,WORKING,NA,NO,NA,NO,84.97599447597342,YES,298,NA
MB 7093,2018815,SPG240,WORKING,NA,NO,NA,NO,84.79067948596173,YES,377,NA
Skyline Boar Stud,2000261,SPG240,WORKING,2024-04-22,YES,US,NO,84.74738773181329,YES,57,NA
MB 7093,2040176,SPG240,WORKING,NA,NO,NA,NO,84.7089590556632,YES,377,NA
MBW Cimarron,2058980,SPG240,NONWORKING,NA,NO,NA,NO,84.70184339422627,NO,158,NA
MBW Cimarron,2059597,SPG240,NONWORKING,NA,NO,NA,NO,84.69305419033668,NO,158,NA
MB 7093,2057830,SPG240,WORKING,NA,NO,NA,NO,84.65153554663672,YES,377,NA
MB 7082,2079836,SPG240,WORKING,2024-04-25,YES,US,NO,84.62815013933827,YES,77,NA
Skyline Boar Stud,2760F,SPG240,WORKING,2024-04-22,YES,US,NO,84.50786401118783,YES,57,NA
MB 7093,6836E,SPG240,WORKING,NA,NO,NA,NO,84.44890582473231,YES,377,NA
MBW Cimarron,2059223,SPG240,NONWORKING,NA,NO,NA,NO,84.2454430399423,NO,158,NA
MB 7094,2069748,SPG240,WORKING,2024-04-25,YES,US,NO,84.15883330797551,YES,298,NA
Skyline Boar Stud,2084711,SPG240,WORKING,2024-04-22,YES,US,NO,84.02923083979483,YES,57,NA
MB 7094,2081208,SPG240,WORKING,NA,NO,NA,NO,83.84820093627171,YES,298,NA
MBW Cimarron,2052582,SPG240,NONWORKING,NA,NO,NA,NO,83.66029333742725,NO,158,NA
MB 7082,2050608,SPG240,WORKING,2024-04-27,YES,US,NO,83.52926891276886,YES,77,NA
MB 7094,2069601,SPG240,WORKING,2024-04-25,YES,US,NO,83.48982139635662,YES,298,NA
MBW Cimarron,2074197,SPG240,NONWORKING,NA,NO,NA,NO,83.44840019907551,NO,158,NA
MB 7094,2080694,SPG240,WORKING,2024-04-25,YES,US,NO,83.19326309100008,YES,298,NA
MB 7094,2064414,SPG240,WORKING,2024-04-25,YES,US,NO,83.1884894125931,YES,298,NA
MB 7094,2065868,SPG240,WORKING,2024-04-25,YES,US,NO,83.17437061240041,YES,298,NA
Skyline Boar Stud,1003H,SPG240,NONWORKING,2024-04-26,YES,TR,NO,83.15770662640558,NO,57,NA
Skyline Boar Stud,2085332,SPG240,WORKING,2024-04-22,YES,US,NO,83.11714917386315,YES,57,NA
MB 7082,2068127,SPG240,WORKING,2024-04-25,YES,US,NO,83.11134198385753,YES,77,NA
MB 7082,2050392,SPG240,WORKING,2024-04-27,YES,US,NO,82.98253388015144,YES,77,NA
MBW Cimarron,2037194,SPG240,NONWORKING,NA,NO,NA,NO,82.85411805441841,NO,158,NA
Skyline Boar Stud,2084835,SPG240,WORKING,2024-04-22,YES,US,NO,82.79512413610878,YES,57,NA
MB 7094,2064170,SPG240,WORKING,2024-04-25,YES,US,NO,82.76798702270861,YES,298,NA
MB 7094,2064436,SPG240,WORKING,2024-04-25,YES,US,NO,82.67368163827214,YES,298,NA
MB 7082,2058308,SPG240,WORKING,2024-04-25,YES,US,NO,82.6281356721724,YES,77,NA
Skyline Boar Stud,2014313,SPG240,WORKING,2024-04-22,YES,US,NO,82.59840838602614,YES,57,NA
MB 7094,2079526,SPG240,WORKING,2024-04-25,YES,US,NO,82.52685773127723,YES,298,NA
MB 7094,2065838,SPG240,WORKING,NA,NO,NA,NO,82.35176094014432,YES,298,NA
MB 7082,2047729,SPG240,WORKING,2024-04-27,YES,US,NO,82.27489067215159,YES,77,NA
MB 7094,2069715,SPG240,WORKING,NA,NO,NA,NO,82.22122936283016,YES,298,NA
MB 7094,2080780,SPG240,WORKING,NA,NO,NA,NO,82.20027562870446,YES,298,NA
MB 7093,2048268,SPG240,WORKING,NA,NO,NA,NO,82.12456531919581,YES,377,NA
MB 7094,2069654,SPG240,WORKING,2024-04-25,YES,US,NO,81.93281371150226,YES,298,NA
MBW Cimarron,2073770,SPG240,NONWORKING,NA,NO,NA,NO,81.81420761992416,NO,158,NA
MB 7094,2079500,SPG240,WORKING,NA,NO,NA,NO,81.51760683427307,YES,298,NA
Skyline Boar Stud,2031804,SPG240,WORKING,2024-04-22,YES,US,NO,81.49323530788674,YES,57,NA
MB 7094,2064727,SPG240,WORKING,2024-04-25,YES,US,NO,81.4876672883549,YES,298,NA
MB 7094,2069655,SPG240,WORKING,NA,NO,NA,NO,81.46092234129225,YES,298,NA
MB 7094,2064092,SPG240,WORKING,2024-04-25,YES,US,NO,81.45313226165855,YES,298,NA
MB 7094,2064703,SPG240,WORKING,2024-04-25,YES,US,NO,81.42990408266637,YES,298,NA
Skyline Boar Stud,2021111,SPG240,WORKING,2024-04-22,YES,US,NO,81.32866535968978,YES,57,NA
MB 7094,2069393,SPG240,WORKING,2024-04-25,YES,US,NO,80.88718114730253,YES,298,NA
MB 7094,2065850,SPG240,WORKING,NA,NO,NA,NO,80.82669942074712,YES,298,NA
Skyline Boar Stud,5324F,SPG240,NONWORKING,2024-04-26,YES,TR,NO,80.47663396677558,NO,57,NA
Skyline Boar Stud,2000101,SPG240,WORKING,2024-04-22,YES,US,NO,80.42581513340093,YES,57,NA
MB 7094,2069436,SPG240,WORKING,NA,NO,NA,NO,80.39471754787533,YES,298,NA
MB 7094,2067580,SPG240,WORKING,NA,NO,NA,NO,80.3801033605584,YES,298,NA
Skyline Boar Stud,2085173,SPG240,WORKING,2024-04-22,YES,US,NO,80.29495094129328,YES,57,NA
Skyline Boar Stud,2031720,SPG240,WORKING,2024-04-22,YES,US,NO,79.9006240292876,YES,57,NA
MB 7094,2064700,SPG240,WORKING,2024-04-25,YES,US,NO,79.8462394092509,YES,298,NA
MB 7094,2067060,SPG240,WORKING,NA,NO,NA,NO,79.72818395350912,YES,298,NA
MB 7094,2081029,SPG240,WORKING,NA,NO,NA,NO,79.53409616129811,YES,298,NA
MB 7094,2067510,SPG240,WORKING,NA,NO,NA,NO,78.79581156131218,YES,298,NA
MB 7094,2067522,SPG240,WORKING,NA,NO,NA,NO,78.62008204130791,YES,298,NA
MB 7093,2048154,SPG240,WORKING,NA,NO,NA,NO,78.49444554504946,YES,377,NA
MB 7094,2067521,SPG240,WORKING,NA,NO,NA,NO,77.84925333204036,YES,298,NA
MB 7094,2069448,SPG240,WORKING,NA,NO,NA,NO,77.56787713545187,YES,298,NA
Skyline Boar Stud,2085303,SPG240,WORKING,2024-04-22,YES,US,NO,77.47691114723928,YES,57,NA
Skyline Boar Stud,2021243,SPG240,WORKING,2024-04-22,YES,US,NO,77.13950047658653,YES,57,NA
Skyline Boar Stud,2032052,SPG240,WORKING,2024-04-22,YES,US,NO,76.5345789770533,YES,57,NA
MB 7094,2067525,SPG240,WORKING,NA,NO,NA,NO,76.20488431496061,YES,298,NA
Skyline Boar Stud,6953G,SPG240,NONWORKING,2024-04-26,YES,TR,NO,73.77127598212905,NO,57,NA
Skyline Boar Stud,2014456,SPG240,WORKING,2024-04-22,YES,US,NO,72.24275336518059,YES,57,NA
Skyline Boar Stud,1028H,SPG240,NONWORKING,2024-04-26,YES,TR,NO,71.12950453482166,NO,57,NA
Skyline Boar Stud,7715G,SPG240,NONWORKING,2024-04-26,YES,TR,NO,68.94007816545408,NO,57,NA
MBW Cimarron,2066735,SPG910,NONWORKING,2024-04-23,YES,TR,NO,NA,NO,NA,NA
MBW Cimarron,2066737,SPG910,WORKING,2024-04-22,YES,US,YES,NA,YES,NA,NA
MB 7082,2066753,SPG910,WORKING,2024-04-25,YES,US,NO,NA,YES,NA,NA
MB 7081,2066764,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MB 7082,2066767,SPG910,WORKING,2024-04-28,YES,US,NO,NA,YES,NA,NA
MBW Cyclone,2067120,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MBW Cyclone,2067217,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MBW Cyclone,2067218,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MBW Yuma,2067615,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MBW Yuma,2105010,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MBW Yuma,2105035,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MB 7082,2105066,SPG910,WORKING,2024-04-23,YES,US,NO,NA,YES,NA,NA
MBW Cimarron,2105084,SPG910,WORKING,2024-04-26,YES,TR,NO,NA,YES,NA,NA
MBW Cimarron,2105099,SPG910,WORKING,2024-04-22,YES,TR,NO,NA,YES,NA,NA
MB 7081,2105126,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MB 7081,2105146,SPG910,WORKING,NA,NO,NA,NO,NA,YES,NA,NA
MBW Yuma,40322,TNLR,WORKING,2024-04-22,YES,US,YES,136,YES,19,1
