Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud,cutoff,train
MB 7094,5431H,SPG240,WORKING,2020-10-31,NA,NA,102.18025870856177,MB 7094,20001257958,2020-12-23,MH,5D  2B  PCAI PX,1557,44.4,44.43,US,0.191,84.42,442,NA,80,NA,102.459,MB 7094,2020-11-14,0
MB 7094,5431H,SPG240,WORKING,2020-10-31,NA,NA,102.18025870856177,MB 7094,20001258214,2020-12-30,JJ,3D  2B  PCAI PX,1131,37,37.09,US,0.131,70.47,538,NA,85,NA,102.25,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001255984,2020-11-15,AR,5D  2B  PCAI PX,181,6.5,6.69,US,0.106,12.72,120,NA,80,NA,98.76,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001256328,2020-11-22,MH,3D  2B  PCAI PX,977,30.2,30.38,US,0.148,57.72,390,NA,80,NA,98.96,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001256632,2020-11-27,MH,5D  2B  PCAI PX,533,17,17.07,US,0.138,32.43,235,NA,80,NA,98.37,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001256947,2020-12-04,MH,5D  2B  PCAI PX,296,11.1,11.22,US,0.102,21.31,209,NA,80,NA,98.55,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001257600,2020-12-17,MH,5D  2B  PCAI PX,2589,74.9,74.91,US,0.182,142.319,782,NA,80,NA,98.5,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001257272,2020-12-11,MH,5D  2B  PCAI PX,289,12.6,12.63,US,0,23.99,279,NA,75,NA,98.5,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001258340,2021-01-01,WJ,5D  2B  PCAI PX,514,17.2,17.24,US,0.125,32.75,262,NA,80,NA,97.88,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001258033,2020-12-24,JJ,5D  2B  PCAI PX,357,12.1,12.13,US,0.122,23.05,189,NA,80,NA,98.3,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001261325,2021-02-28,MH,3D  2B  PCAI PX,1133,34,34.19,US,0.16,64.96,406,NA,85,NA,99.12,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001260542,2021-02-12,MH,5D  2B  PCAI PX,695,24.2,24.39,US,0.115,46.34,403,NA,85,NA,97.66,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001260924,2021-02-19,JJ,5D 3B TRAD PX,1280,25.7,25.89,US,0.146,77.67,532,NA,85,NA,97.72,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001260130,2021-02-05,WJ,5D  2B  PCAI PX,766,25.2,25.39,US,0.128,48.25,377,NA,80,NA,97.41,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001258738,2021-01-10,JJ,3D  2B  PCAI PX,582,18.2,18.21,US,0.146,34.6,237,NA,85,NA,98.15,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001259052,2021-01-17,WJ,3D  2B  PCAI PX,943,28.5,28.53,US,0.159,54.21,341,NA,80,NA,97.94,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001259762,2021-01-29,MH,5D  2B  PCAI PX,590,21.5,21.54,US,0.108,40.93,379,NA,80,NA,97.55,MB 7094,2020-11-14,0
MB 7094,5471H,SPG240,WORKING,2020-10-31,NA,NA,99.12037422496181,MB 7094,20001259418,2021-01-24,JJ,3D  2B  PCAI PX,752,24.2,24.3,US,0.135,46.17,342,NA,80,NA,98.06,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001259293,2021-01-21,WJ,5D  2B  PCAI PX,1332,42.2,42.37,US,0.14,80.5,575,NA,85,NA,104.91,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001259609,2021-01-27,WJ,3D  2B  PCAI PX,1278,36.7,36.81,US,0.185,69.93,378,NA,85,NA,105.37,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001258936,2021-01-14,WJ,5D  2B  PCAI PX,1150,34.4,34.48,US,0.163,65.52,402,NA,80,NA,103.86,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001258650,2021-01-07,MH,5D  2B  PCAI PX,1038,31.5,31.56,US,0.157,59.97,382,NA,85,NA,103.25,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001260051,2021-02-04,WJ,5D  2B  PCAI PX,1730,48.7,48.81,US,0.199,92.73,466,NA,85,NA,105.26,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001260469,2021-02-12,JJ,5D  2B  PCAI PX,367,14.6,14.79,US,0.094,28.1,299,NA,85,NA,104.709,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001260830,2021-02-18,JJ,5D  2B  PCAI PX,651,25,25.05,US,0.1,47.6,476,NA,85,NA,105.18,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001261176,2021-02-25,JJ,5D  2B  PCAI PX,1178,35.5,35.5,US,0.161,67.45,419,NA,85,NA,104.319,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001257915,2020-12-23,JJ,5D  2B  PCAI PX,1491,42.5,42.67,US,0.189,81.08,429,NA,90,NA,103.459,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001258309,2020-12-31,JJ,5D  2B  PCAI PX,1744,49.9,49.97,US,0.188,94.94,505,NA,90,NA,103.16,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001257553,2020-12-17,JJ,5D  2B  PCAI PX,642,22.2,22.23,US,0.118,42.24,358,NA,90,NA,104.069,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001257185,2020-12-10,MH,5D  2B  PCAI PX,962,32.2,32.3,US,0.125,61.37,491,NA,90,NA,104.069,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001256533,2020-11-26,MH,5D  2B  PCAI PX,1524,44,44.02,US,0.183,83.63,457,NA,85,NA,104.2,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001256847,2020-12-03,JJ,5D  2B  PCAI PX,1210,32.2,32.37,US,0.249,61.5,247,NA,90,NA,104.09,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001256187,2020-11-19,MH,5D  2B  PCAI PX,949,29.6,29.66,US,0.146,56.35,386,NA,85,NA,103.97,MB 7094,2020-11-14,0
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001255848,2020-11-12,DC,5D  2B  PCAI PX,554,21.2,21.32,US,0.1,40.5,405,NA,80,NA,104.53,MB 7094,2020-11-14,1
MB 7094,5475H,SPG240,WORKING,2020-10-31,NA,NA,104.31611763233627,MB 7094,20001255607,2020-11-06,JJ,5D  2B  PCAI PX,802,26.6,26.61,US,0.128,50.56,395,NA,80,NA,104.25,MB 7094,2020-11-14,1
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001255570,2020-11-05,DC,5D  2B  PCAI PX,NA,0,0,TR,0,11.05,170,37,80,NA,104.84,MB 7094,2020-11-14,1
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001255871,2020-11-12,DC,5D  2B  PCAI PX,1296,38.4,38.46,US,0.168,73.08,435,NA,85,NA,104.2,MB 7094,2020-11-14,1
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001256207,2020-11-19,MH,5D  2B  PCAI PX,1217,34.7,34.82,US,0.189,66.15,350,NA,85,NA,103.84,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001256852,2020-12-03,MH,5D  2B  PCAI PX,1767,49.9,49.97,US,0.197,94.95,482,NA,85,NA,104.01,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001256531,2020-11-26,MH,5D  2B  PCAI PX,1702,47,47.07,US,0.215,89.44,416,NA,85,NA,103.93,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001257168,2020-12-09,MH,3D  2B  PCAI PX,1182,36.9,36.96,US,0.146,70.22,481,NA,80,NA,104,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001257518,2020-12-17,JJ,5D  2B  PCAI PX,1278,40,40.06,US,0.145,76.12,525,NA,80,NA,104,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001258291,2020-12-31,JJ,5D  2B  PCAI PX,945,31.2,31.33,US,0.128,59.52,465,NA,85,NA,103.88,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001257925,2020-12-23,JJ,5D  2B  PCAI PX,1581,45.9,45.97,US,0.179,87.35,488,NA,85,NA,104.09,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001261147,2021-02-25,WJ,5D  2B  PCAI PX,2160,61.2,61.27,US,0.195,116.41,597,NA,85,NA,104.15,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001260801,2021-02-18,WJ,5D  2B  PCAI PX,1957,53.9,53.93,US,0.218,102.459,470,NA,85,NA,104.34,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001260399,2021-02-11,JJ,5D  2B  PCAI PX,1692,44.7,44.88,US,0.26,85.28,328,NA,85,NA,104.51,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001260044,2021-02-04,JJ,5D  2B  PCAI PX,985,32.4,32.43,US,0.13,61.62,474,NA,85,NA,104.17,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001258646,2021-01-07,JJ,5D  2B  PCAI PX,2038,56.4,56.5,US,0.213,107.349,504,NA,85,NA,104.12,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001258926,2021-01-14,JJ,5D  2B  PCAI PX,2091,55.7,55.74,US,0.254,105.91,417,NA,80,NA,105.22,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001259621,2021-01-28,JJ,5D  2B  PCAI PX,2227,61.2,61.25,US,0.22,116.38,529,NA,85,NA,104.39,MB 7094,2020-11-14,0
MB 7094,5479H,SPG240,WORKING,2020-10-31,NA,NA,104.1507089426738,MB 7094,20001259291,2021-01-21,JJ,5D  2B  PCAI PX,2518,69.9,69.96,US,0.211,132.93,630,NA,85,NA,104.709,MB 7094,2020-11-14,0
MB 7094,6490G,SPG240,CULLED,2020-12-06,2020-12-28,43,108.64077314096477,MB 7094,20001257680,2020-12-18,DC,5D  2B  PCAI PX,NA,0,0,TR,0,16.31,251,35,0,NA,106.2,MB 7094,2020-12-20,1
MB 7094,6656G,SPG240,CULLED,2020-12-06,2021-02-15,41,98.29274182040868,MB 7094,20001257634,2020-12-18,DC,5D  2B  PCAI PX,NA,0,0,TR,0.121,64.13,530,35,0,NA,98,MB 7094,2020-12-20,1
MB 7094,6656G,SPG240,CULLED,2020-12-06,2021-02-15,41,98.29274182040868,MB 7094,20001258103,2020-12-27,AR,5D  2B  PCAI PX,NA,0,0,TR,0.105,44.62,425,35,0,NA,97.86,MB 7094,2020-12-20,0
MB 7094,6656G,SPG240,CULLED,2020-12-06,2021-02-15,41,98.29274182040868,MB 7094,20001258499,2021-01-03,JE,3D  2B  PCAI PX,NA,0,0,TR,0.106,44.88,425,35,0,NA,97.77,MB 7094,2020-12-20,0
MB 7094,6656G,SPG240,CULLED,2020-12-06,2021-02-15,41,98.29274182040868,MB 7094,20001260229,2021-02-07,MH,3D  2B  PCAI PX,NA,0,0,TR,0.1,25.4,254,35,0,NA,98.47,MB 7094,2020-12-20,0
MB 7094,6656G,SPG240,CULLED,2020-12-06,2021-02-15,41,98.29274182040868,MB 7094,20001259093,2021-01-17,AR,3D  2B  PCAI PX,NA,0,0,TR,0.125,39,312,35,0,NA,97.96,MB 7094,2020-12-20,0
MB 7094,6656G,SPG240,CULLED,2020-12-06,2021-02-15,41,98.29274182040868,MB 7094,20001259434,2021-01-24,MH,3D  2B  PCAI PX,NA,0,0,TR,0.14,71.26,509,35,0,NA,98.25,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001259592,2021-01-27,MH,3D  2B  PCAI PX,657,19.6,19.63,US,0.165,37.29,226,NA,85,NA,107.31,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001259255,2021-01-20,CA,3D  2B  PCAI PX,460,18.7,18.74,US,0,35.61,383,NA,85,NA,106.709,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001258887,2021-01-13,DC,3D  2B  PCAI PX,NA,0,0,TR,0,13,200,37,80,NA,106.29,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001258622,2021-01-07,CA,5D  2B  PCAI PX,442,14.1,14.24,US,0.136,27.06,199,NA,80,NA,107.36,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001259953,2021-02-03,MH,3D  2B  PCAI PX,435,19.6,19.66,US,0,37.35,450,NA,80,NA,107.28,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001260319,2021-02-09,DC,5D  2B  PCAI PX,676,22.6,22.69,US,0.125,43.12,345,NA,80,NA,107.56,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001260596,2021-02-14,CA,3D  2B  PCAI PX,536,15.1,15.28,US,0.191,29.03,152,NA,80,NA,107.56,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001260939,2021-02-21,AR,3D  2B  PCAI PX,802,24.8,24.93,US,0.148,47.36,320,NA,85,NA,107.45,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001261233,2021-02-26,AR,5D  2B  PCAI PX,509,18.6,18.69,US,0.107,35.52,332,NA,80,NA,107.569,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001257918,2020-12-23,AR,5D  2B  PCAI PX,229,17.1,17.18,US,0,32.64,544,NA,80,NA,107.59,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001258263,2020-12-31,AR,5D  2B  PCAI PX,253,11,11.04,US,0,20.98,244,NA,80,NA,107.48,MB 7094,2020-12-20,0
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001257620,2020-12-18,DC,5D  2B  PCAI PX,438,17.6,17.66,US,0.094,33.55,357,NA,85,NA,107.64,MB 7094,2020-12-20,1
MB 7094,6736G,SPG240,WORKING,2020-12-06,NA,NA,107.57142868994289,MB 7094,20001257253,2020-12-10,DC,5D  2B  PCAI PX,NA,0,0,TR,0.1,27,270,35,50,NA,107.64,MB 7094,2020-12-20,1
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001257514,2020-12-16,MH,3D  2B  PCAI PX,507,17.2,17.37,US,0.12,33,275,NA,80,NA,100.75,MB 7094,2020-12-20,1
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001258369,2021-01-01,WT,5D  2B  PCAI PX,786,24.8,24.93,US,0.141,47.37,336,NA,80,NA,99.84,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001258087,2020-12-27,AR,5D  2B  PCAI PX,681,24.2,24.28,US,0.112,46.14,412,NA,80,NA,99.88,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001260905,2021-02-19,WJ,5D  2B  PCAI PX,690,24.3,24.5,US,0.113,46.55,412,NA,85,NA,99.31,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001260501,2021-02-12,JJ,5D  2B  PCAI PX,654,23.2,23.34,US,0.112,44.35,396,NA,85,NA,99.82,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001260103,2021-02-05,WJ,5D  2B  PCAI PX,638,22.7,22.75,US,0.112,43.23,386,NA,85,NA,100.239,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001261216,2021-02-25,WJ,5D  2B  PCAI PX,1183,34.4,34.47,US,0.178,65.5,368,NA,85,NA,100.65,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001258724,2021-01-08,MH,5D  2B  PCAI PX,532,21.1,21.12,US,0,40.12,418,NA,80,NA,99.74,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001259032,2021-01-15,MH,5D  2B  PCAI PX,1140,33.4,33.44,US,0.174,63.54,365,NA,85,NA,99.35,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001259707,2021-01-29,WJ,5D  2B  PCAI PX,484,19.5,19.54,US,0.094,37.13,395,NA,80,NA,100.13,MB 7094,2020-12-20,0
MB 7094,6764G,SPG240,WORKING,2020-12-06,NA,NA,100.64678793059115,MB 7094,20001259375,2021-01-22,JJ,5D  2B  PCAI PX,944,26.7,26.88,US,0.192,51.07,266,NA,85,NA,99.88,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001257902,2020-12-23,AR,5D  2B  PCAI PX,289,13.3,13.43,US,0,25.51,315,NA,85,NA,113.31,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001258207,2020-12-30,JJ,3D  2B  PCAI PX,697,24.6,24.6,US,0.114,46.74,410,NA,85,NA,113.73,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001257544,2020-12-17,AR,5D  2B  PCAI PX,385,15.6,15.66,US,0,29.76,320,NA,80,NA,113.89,MB 7094,2020-12-20,1
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001258526,2021-01-04,JJ,3D  2B  PCAI PX,464,18.1,18.1,US,0,34.39,351,NA,80,NA,114.09,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001257118,2020-12-08,MH,3D  2B  PCAI PX,880,29.8,29.92,US,0.122,56.85,466,NA,80,NA,113.89,MB 7094,2020-12-20,1
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001259535,2021-01-26,WJ,3D  2B  PCAI PX,1193,37.7,37.84,US,0.141,71.9,510,NA,85,NA,113.27,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001259161,2021-01-18,WJ,3D  2B  PCAI PX,970,31.6,31.68,US,0.132,60.19,456,NA,80,NA,113.319,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001258838,2021-01-12,JJ,3D  2B  PCAI PX,492,16.3,16.44,US,0.126,31.24,248,NA,85,NA,114.03,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001259893,2021-02-01,WJ,3D  2B  PCAI PX,888,32,32.02,US,0.11,60.83,553,NA,80,NA,113.3,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001260275,2021-02-08,MH,3D  2B  PCAI PX,1487,44.7,44.88,US,0.16,85.28,533,NA,85,NA,113.63,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001261035,2021-02-22,DC,3D  2B  PCAI PX,524,20.6,20.62,US,0,39.18,404,NA,80,NA,113.09,MB 7094,2020-12-20,0
MB 7094,6825G,SPG240,WORKING,2020-12-06,NA,NA,113.09153610552937,MB 7094,20001260662,2021-02-15,WJ,3D  2B  PCAI PX,705,26.2,26.38,US,0.104,50.12,482,NA,80,NA,113.239,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001257513,2020-12-16,MH,3D  2B  PCAI PX,1193,37.7,37.84,US,0.141,71.9,510,NA,85,NA,101.16,MB 7094,2020-12-20,1
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001258238,2020-12-30,MH,3D  2B  PCAI PX,1639,45.5,45.65,US,0.209,86.73,415,NA,85,NA,100.92,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001258017,2020-12-24,JE,5D  2B  PCAI PX,1409,42.4,42.45,US,0.161,80.66,501,NA,85,NA,100.73,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001260096,2021-02-05,WJ,5D  2B  PCAI PX,2772,76.3,76.3,US,0.219,144.97,662,NA,85,NA,100.52,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001260435,2021-02-11,WJ,5D  2B  PCAI PX,2367,64.5,64.63,US,0.227,122.8,541,NA,85,NA,101.14,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001260869,2021-02-19,WJ,5D  2B  PCAI PX,3226,87.3,87.32,US,0.236,165.9,703,NA,85,NA,101.42,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001261169,2021-02-25,WJ,5D  2B  PCAI PX,2712,74.1,74.27,US,0.224,141.12,630,NA,85,NA,101.2,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001258975,2021-01-14,JJ,5D  2B  PCAI PX,3021,80.5,80.64,US,0.252,153.21,608,NA,85,NA,101.67,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001259360,2021-01-22,JJ,5D  2B  PCAI PX,3247,84.6,84.75,US,0.284,161.02,567,NA,85,NA,100.38,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001259699,2021-01-29,DC,5D  2B  PCAI PX,2635,69.5,69.56,US,0.267,132.16,495,NA,80,NA,100.81,MB 7094,2020-12-20,0
MB 7094,6983G,SPG240,WORKING,2020-12-06,NA,NA,101.19714075817859,MB 7094,20001258674,2021-01-07,MH,5D  2B  PCAI PX,2010,55.5,55.64,US,0.214,105.709,494,NA,85,NA,101.09,MB 7094,2020-12-20,0
MB 7094,8542J,SPG240,WORKING,2021-01-17,NA,NA,112.56624235414685,MB 7094,20001259325,2021-01-21,MH,5D  2B  PCAI PX,1149,36,36.02,US,0.145,68.43,472,NA,85,NA,111.8,MB 7094,2021-01-31,1
MB 7094,8542J,SPG240,WORKING,2021-01-17,NA,NA,112.56624235414685,MB 7094,20001259583,2021-01-27,JJ,3D  2B  PCAI PX,NA,0,0,TR,0,5.09,100,37,75,NA,111.739,MB 7094,2021-01-31,1
MB 7094,8542J,SPG240,WORKING,2021-01-17,NA,NA,112.56624235414685,MB 7094,20001259920,2021-02-02,JJ,3D  2B  PCAI PX,309,8.6,8.79,US,0.192,16.7,87,NA,80,NA,111.739,MB 7094,2021-01-31,0
MB 7094,8542J,SPG240,WORKING,2021-01-17,NA,NA,112.56624235414685,MB 7094,20001260775,2021-02-18,AR,5D  2B  PCAI PX,1443,38.7,38.85,US,0.242,73.81,305,NA,85,NA,112.31,MB 7094,2021-01-31,0
MB 7094,8542J,SPG240,WORKING,2021-01-17,NA,NA,112.56624235414685,MB 7094,20001261055,2021-02-23,AR,3D  2B  PCAI PX,531,20.1,20.13,US,0.102,38.24,375,NA,80,NA,112.569,MB 7094,2021-01-31,0
